shopid,itemid,cmtid,author_username,rating_star,comment,Quality,Price,Delivery,Service
1365706261,29062193808,69846173065,momthu77,3,đế bị vỡ,,,,
663821509,14571694325,11500994368,,2,"dùng say 2 lần hỏng,sau bảo nhân viên gọi lại ko thấy gì,luôn mọi người đừng mua nhé",,,,
663821509,14571694325,59404758723,n*****1,2,đóng gói cẩu thả hộp nát bung hết.dây cao su thì hỏng gần đứt.,,,,
663821509,14571694325,88484006195,tanhungzz101,2,"hôm nay mới dùng. thịt 3 chỉ thái miếng , mà ối dồi ôi tôi thất vọng thật sự luôn. mức 1 và 2 như nhau. bấm nhả thay vì tôi biết dí liên tục là mau hư máy. khổ nổi thịt xay k đứt da heo, nó nóng 1 tí là ngắt k làm ăn dc gì phải đợi nó nguội. chán thật sự. ai cần thiết tôi làm video luôn cho xem.",,,,
663821509,14571694325,56891375218,hpham408,2,"Chất lượng sản phẩm:shop đóng hàng rất tệ, hộp cũ nát móp méo, không có 1 giấy tờ gì đi kèm Đúng với mô tả:khi sử dụng có mù khét không biết  có vấn đề gì không?",,,,
663821509,14571694325,43133176580,ly_ly111103,2,Chời mua về xây thịt chưa được 5p nổ ra khói thấy sợ,,,,
663821509,14571694325,55140258375,_zkrhj3ld0,2,"Hàng ọp ẹp. Mỏng , nhẹ. Chất lượng tệ",,,,
1055813398,26226208771,33023576224,lxbach88,1,Chất lượng sản phẩm:1 Đúng với mô tả:1 Tính năng nổi bật:1  Đã liên hệ thông báo lỗi cho shop nhưng chỉ dc trả lời như trong ảnh tin nhắn. Hàng mới dùng dc 10 ngày k sạc được.,,,,
1055813398,26226208771,42883880983,p*****9,1,"Chất lượng sp quá kém, máy mua về k hoạt động được, đổi trả k đc, dịch vụ giao hàng quá yếu. Cảm thấy Rất bực. Mọi ng k nên mua.",,,,
1055813398,26226208771,79115771841,davidthuanphat,1,Dùng được mấy ngày đã hỏng. Giờ bật máy không chạy luôn,,,,
1055813398,26226208771,77757000617,havy9892,1,"Sản phẩm hút dc đúng 1 lần r  hỏng k  dùng dc nữa tưởng hết pin sạc, đem đi sạc  báo đầy r mang ra dùng bấm nguồn k kêu, k nên mua",,,,
1055813398,26226208771,43882828352,tieumechmech145,1,"Hàng mua về dùng được đôi lần thì hỏng sạc. Liên hệ shop, gửi hình ảnh video rồi mà shop không phản hồi lại nữa, trong khi giá bán còn đắt hơn một số shop khác nữa chứ",,,,
1055813398,26226208771,49796008425,a*****5,1,"Sản phẩm quá tệ mua về dùng được mấy ngày thì hư,sạc rồi máy vẫn không lên nhắn tin cho shop thì không được hỗ trợ gì, hỏi được câu rồi mấy ngày không rep.",,,,
1055813398,26226208771,68621272078,hungminh754,1,Sạc lâu đầy pin dùng thì nhanh hết pin không nên mua,,,,
1055813398,26226208771,80337299272,dieuthom_212,1,"Mới dùng đc vài lần thì bị hư, kh có tác động mạnh cũng tự dừng hoạt động Nt sop kh giải quyết",,,,
1055813398,26226208771,42258823957,shopcotom,1,Máy so với thị trường đắt hơn mấy chục.chưa nói đến máy có tốt hay k nhưng shop gửi thiếu đồ( đúng cai cần nhất) nt hỏi shop shop trả lời kiểu có như không,,,,
1055813398,26226208771,44919494901,anhkhoa176,1,Tính năng nổi bật:hút không mạnh Đúng với mô tả:thiếu 1 cái đầu không giống trong hình  Tệ,,,,
1055813398,26226208771,81674533052,l*****3,1,"Chất lượng sản phẩm:tệ  sản phẩm tệ, lực hút sau khi gắn các đầu hút rất yếu, đầu tròn còn kh lắp được vào máy, hướng dẫn có như kh. Kh nên mua",,,,
1055813398,26226208771,81236601954,dngminhc907,1,Máy yếu. Không như mong đợi. Mọi người cân nhắc kĩ trc khi mua,,,,
1055813398,26226208771,83640700328,tranluong109,1,Giao hàng ko đúng với quảng cáo. Hàng mới hay củ gì cũng phải đúng để người mua còn biết để lựa chọn. Giao ko đủ phụ kiện sao sử dụng dc??? Lạy shop...,,,,
1055813398,26226208771,39561671023,hannguyetthapthat,1,"Máy ko đúng mô tả, nút bật khó nhấn, mây kêu rất to. Nhấn trả hàng mà shop ko đồng ý cho trả. DV chăm sóc rất tệ, nt cho shop cố ý kéo dài thời gian khiếu nại để huỷ trả hàng, shop ko muốn hỗ trợ trả hàng, mua hàng mn nên cân nhắc, lỡ máy có lỗi là mn sẽ ko được trả hàng đâu. Thà mua shop khác chứ mua lỡ máy lỗi là shop ko cho trả hàng luôn. Quá tệ",,,,
1055813398,26226208771,93365115633,hongquang16,1,Sạc đầy hút chưa đc 3 phút hết pin🤣,,,,
1055813398,26226208771,90002434923,thienlyhai12345,1,Cẩn thận lừa đảo. Giao hàng hư hỏng cho khách. Mới vừa nhận được cắm sạc bật không chạy.,,,,
1055813398,26226208771,46592782707,phanhuln,1,"Tiền nào của đó thôi. Mua về dùng được mấy bữa hỏng luôn , mo tơ yếu , pin kém chất lượng",,,,
1055813398,26226208771,79872024989,xrqhi3409a,1,Máy hút lực yếu k hút đc. Sạc đầy pin mà chưa kịp hút lại hết điện.hình ảnh để nhận su.,,,,
1055813398,26226208771,41381200189,trucly0603201,1,Tính năng nổi bật:ồn Đúng với mô tả:không Chất lượng sản phẩm:kém  Sử dụng đc 10ngay không còn hoạt động nữa,,,,
1055813398,26226208771,90901241410,l*****5,1,"Lực hút:pin đầy thì hút cũng tạm nhưng nhanh hết pin kinh khủng, máy mới mua sạc 2 lần thôi nhưng mỗi lần sd đc chưa tới 10p Chất lượng:mới sd đc 2 lần sạc thì giờ rút dây sạc là máy ko chạy  Nhắn tin cần hỗ trợ nhưng đợi 2 ngày cũng ko trả lời",,,,
1055813398,26226208771,85075067372,minhnguytbnhth,1,"Pin xạc được 1 lần, đến lần thứ 2 thì k xạc đc nữa. Phải cắm điện mới dùng đc. Tóm lại là rất tệ. Không nên mua",,,,
1055813398,26226208771,85747211595,hmtam94,1,"Sạc thì lâu mà dùng được cỡ 10-15 phút là hết pin cho 3-4 lần đầu, mấy lần sau được cỡ 2-3 phút là hết pin, giờ sạc xong bật lên được cỡ 30 giây là tắt",,,,
1055813398,26226208771,91710100682,trmphng561,1,Lực hút:thì yếu Độ tiện lợi:máy thì kêu to  Máy hút bụi cầm tay của shop ko nên mua,,,,
1055813398,26226208771,92001779490,thilc358,1,Lực hút:hút yếu k hút dc nhiều nhue quảng cáo,,,,
1055813398,26226208771,90163503266,vanchun,1,"Lực hút:KHÔNG HÚT ĐƯỢC, SHOP KO ĐỔI HÀNG Chất lượng:Kém  Mua về bật lên ko hút được. Nhắn shop 1 tuần mà shop ko đổi hàng",,,,
1055813398,26226208771,89957259459,e201p19nu1,1,Nhựa đểu. Vặn nhẹ đã vỡ. Hút yếu và nhanh hết pin mặc dù đã sạc căng,,,,
1055813398,26226208771,83747429085,tuanhai987,1,"Đúng với mô tả:chả đúng tí nào Tính năng nổi bật:rất bẩn và nứt nẻ Chất lượng sản phẩm:rất tệ , k đáng tiền  Hàng thì vở  và xước rất nhiều và bụi có giấu hiệu đả qua sử dụng  Mình có nhắn tin với sop mà k thèm trả lời tin nhắn của mình và k có cho mình 1 câu trả lời về sản phẩm của họ ??? Nói tóm lại sản phẩm rất tệ và bên bán k có tinh thần trách nhiệm về sản phẩm họ bán ra",,,,
1055813398,26226208771,83866012296,nhtrangnguyn437,1,"Dùng được 2 lần sau đó thì tịt luôn,sạc k vào nữa nhắn tin từ sáng tới tối shop cũng k trả lời.",,,,
1055813398,26226208771,94445153096,9*****o,1,Gói hàng giao về nát bét Nhắn shop trl quá lâu,,,,
1055813398,26226208771,79853628803,hoanghanhnguyen222,1,Chất lượng sản phẩm:luc yếu kém,,,,
1055813398,26226208771,77517598874,bhanggg,1,hàng thiếu k ai trl,,,,
1055813398,26226208771,46421611330,huosong,1,Yếu không tốt lắm đâu cả nhà,,,,
1055813398,26226208771,33606125233,minhtuanbk47,1,Đúng với mô tả:không fdu gd,,,,
1055813398,26226208771,68572426324,haphuc8386,1,Đúng với mô tả:không gửi đúng hàng đã đặt,,,,
1055813398,26226208771,85769826198,idgp7ic_34,1,Tính năng nổi bật:pin yếu hút yếu  Ko nên mua phí tiền mà đắt hút yếu phải dí sát mắt vào bụi mới hút lên đc đã thế còn nhanh hết pin dùng 100 liên tục là hết đừng lên mua phí tiền nhắn tin shop bảo htro mà bắt sửa đgia mới hỗ trợ shop lm ăn như 💩,,,,
1055813398,26226208771,42252370851,konan_akanip,1,dùng  1 lần vứt :)),,,,
1055813398,26226208771,83633367798,mnhtng362,1,Pin dùng 2 lần đã hỏng Hàng quá đểu,,,,
1055813398,26226208771,81011845250,26trulop,1,Lực hút ko hiệu quả,,,,
1055813398,26226208771,95136942700,x*****3,1,Hút rất yếu ko được đâu mọi người ạ,,,,
1055813398,26226208771,82338724605,tuanbixzy,1,Sạc pin không vào. Yếu,,,,
1055813398,26226208771,90207478763,anhtu611,1,"Hàng lỗi, không sử dụng được.",,,,
1055813398,26226208771,87442444575,a9fif3vncu,1,"Lúc thử thì hút rất khỏe đánh giá 5 sao. Nhưng hút được khoảng 15 phút thì hết pin. Cắm sạc vào thì máy nóng ran và hút rất yếu, rút sạc ra thì máy ko hoạt động.",,,,
1055813398,26226208771,90481660227,rsxswpy2sb,1,Lực hút:rất yếu Chất lượng:vô cùng tệ  Khuyên không nên mua shop trả lời rất lâu,,,,
1055813398,26226208771,45537439584,suboy_nguyen,1,"Tính năng nổi bật:hút bụi sài tầm nữa tháng đầu khi mua Chất lượng sản phẩm:tồi  lúc đầu mới mua về hút cũng ok . sau tầm nữa tháng sau khi mua hút yếu , sau một tháng kể từ ngày mua hút cực kỳ yếu hoặc gần như ko hút đc , sạc pin cả ngày mà ko vô nếu vô đầy sài tầm 2 phút là tắt ko sài đc nữa . quá tồi cho 1 sản phẩm khuyến cáo không nên mua",,,,
1055813398,26226208771,80738860894,m*****n,1,Không dùng được,,,,
1055813398,26226208771,43456369943,helomi112255,1,giao hàng quá chậm,,,,
1365706261,29062193808,69246253296,anhhieu19999,1,"Ý là nay chuyển nhà xong mở ra ktra, xong móp bên trong, chả rơi vỡ gì mở ra cái móp bên trong. Chết thôi làm ăn thế này. Đóng hàng đi ko ktra chất lượng à",,,,
1365706261,29062193808,30266396770,exnsoife_r,1,Mua về mà không dùng được shop cũng ko đưa ra hướng giải quyết … thoii thì mất không số tiền đó vậy …đầu năm đầu tháng gặp coi như xu vậy…..,,,,
1365706261,29062193808,30772831786,minhkhang96nd,1,"Hàng bị vỡ, shop báo đổi nhưng k đổi",,,,
1365706261,29062193808,86548889425,buicuong201277,1,Tính năng nổi bật:ảnh thì đẹp Đúng với mô tả:ở ngoài mỏng mảnh  Dùng đc 3 lần đến làn thứ 4 đã hỏng,,,,
1365706261,29062193808,77153465001,songanh0912,1,"Đúng với mô tả:kém chất lượng  Nhận hàng đã thấy có nước, móp méo…",,,,
1365706261,29062193808,76818568615,0nx5qqtntg,1,Hàng về Sài dc 4 lần hư luôn. Hàng lỗi kém chất lượng,,,,
1365706261,29062193808,77151183514,sa6go9zyce,1,Ấm lên đèn nhưng không sôi nước. Hơn 10p nước vẫn lạnh,,,,
1365706261,29062193808,75442604227,p*****6,1,"Sản phẩm dùng chán, mới mua về mấy hôm đã hỏng",,,,
1365706261,29062193808,92610739359,rjgioc4ccm,1,Hàng cũ bỏ vào hộp mới bỏ ra nhìn xước sát với bẩn hết chất lượng kém,,,,
1365706261,29062193808,72589282935,huong_socola07.,1,"Nắp bị vênh không đóng được ấm chất lượng cũng không ổn đâu chắc do rẻ ,tiền nào của đấy m.n nên thêm tiền để mua sản phẩm chất lượng hơn",,,,
1365706261,29062193808,76088993455,z*****o,1,Chất lượng sản phẩm ko tốt mới mua ngày 14/9/2025 mà nay dùng đã hỏng.,,,,
1365706261,29062193808,71793758698,nailhng958,1,Nhận hàng hộp móp méo lớp inox bên trong siêu tốc cũng bị móp luôn nắn lại đc nhưng đun đc đến ngày  t6 thì bị nổ .siêu mỏng nhìn rất đểu . 😏 K đáng mua đâu ạ .,,,,
1365706261,29062193808,95027997117,tranhuy89,1,Hàng kém chất lượng  Cắm ko lên điện Mối hàng bung bét  Chất lượng quá kém,,,,
1365706261,29062193808,77227728937,ludiem2801,1,Mới dùng 1 tuần đã cháy không nên mua,,,,
1365706261,29062193808,64549719868,lisoclothes.hn,1,"Sai màu, mình đặt màu hồng mà",,,,
1365706261,29062193808,90839037023,kalie_herius,1,Bình rỉ nước ở đáy,,,,
1365706261,29062193808,75635117676,abgs69cenb,1,"Ấm mỏng , dùng được 3 hôm đã hỏng",,,,
1365706261,29062193808,75205500105,unixx.808,1,"Mua về sài chưa đc 1 tuần đã hư, sửa lại sài đc 2 hôm hư tiếp, rồi xong để hôm giờ  vức lun rồi, tốn tiền mua phí tiền k nên mua nhé, chất lượng kém tốn cả trăm mà chả sài đc",,,,
1365706261,29062193808,75271286047,tuanhung97,1,"dùng chưa được 1 tuần đã hỏng bật ko lên điện. Đun đc vài lần, thời gian cách nhau cũng dài mà ngửi thấy mùi khét, cháy nhựa bên trong. Không nên mua shop này nhé mng",,,,
1365706261,29062193808,70299242508,hoangxuantan1234,1,Đúng với mô tả:đúng Chất lượng sản phẩm:ai mà bt đc Tính năng nổi bật:có thể thay sạc dự phòng  Tôi cho 1 sao trc nếu muốn thêm liên hệ tôiiii Thêm 1 sao là 20k🤡🤡🤡,,,,
1365706261,29062193808,79183726119,nguyennhi1309,2,Giao hàng thì nhanh nhưng ấm vừa giao về mở ra đã thấy bể rồi :))),,,,
1365706261,29062193808,78359878450,3cn_4fdsey,2,"Chất lượng:kem  Ấm bị không lên điện mình nhắn tin hỏi shop đổi cho mình cái khác đc không shop kêu đêm ra tiệm sửa đi mình hỏi vậy là không đổi đc hả shop ,shop không trả lời mình luôn mọi người mua nên cân nhắc nha hay tại mình xui cũng không biết nữa tốn tiền ra điện máy xanh mua cái mới luôn",,,,
1365706261,29062193808,91570288940,7gofe7yho1,2,Thiết kế:Có thể nói ấm rất nhỏ hôi mùi nhựa nắp mở k chắc chắn,,,,
1365706261,29062193808,76997740082,nu7t0s3eli,2,"Mình đặt cho mẹ xài, hàng về đầu tháng 8, mà xài tới 28/8 là mẹ bảo nấu k được nữa, giờ về mới thấy bị như này. Xài còn chưa được 1 tháng đã hỏng",,,,
1365706261,29062193808,65006262444,9yd13z6wg5,2,Nhanh hỏng,,,,
1055813398,26226208771,79911813453,t*****t,3,Chất lượng sản phẩm:bt Đúng với mô tả:khong Tính năng nổi bật:bt  Hút yếu. Nhưng giá rẻ đi kèm chất lượng thôi. Dùng tạm. Ai muốn hút sạch và nhanh phải chịu đầu tư thêm 🤣,,,,
1055813398,26226208771,40945443882,calocdong_,3,"Lực hút ổn, máy ồn. Tuy nhiên hết pin rất nhanh, vừa sạc đầy nhưng hút chưa tới 5p với 1 khe cửa sổ thì cạn pin luôn.",,,,
1055813398,26226208771,38657400070,d*****8,3,"Chất lượng sản phẩm:Động cơ hút tạm được so với giá Đúng với mô tả:Đầu hút không đúng với mô tả, bộ đầu hút thiếu, lẫn lộn lung tung không lắp được, giá rẻ nên dán băng dính vào dùng tạm.",,,,
1055813398,26226208771,85983571671,mimi_coffee,3,"Hàng bọc cẩn thận, đầy đủ box, linh phụ kiêjn, cầm tay tỉejn lợi, chỉ là hiệu suất không cao, lực hút yếu, hút bụi mịn như bụi bàn thờ thì đc, chứ nặng như tinh thể muối hay cát hạt to là k hút đc mấy, yếu",,,,
1055813398,26226208771,69864730750,qhieu1302,3,Đầu hút hình vuông và gửi đầu có chổi hình tròn ko lắp được lỡ dùng r nên ko trả hàng đc,,,,
1055813398,26226208771,82744943958,phuong_191076,3,Chất lượng sản phẩm:h  Lực hút kém lắm. Ko nên mua mọi người nhé,,,,
1055813398,26226208771,42394967031,5o8xgzk5gm,3,Mua về mới xài được mấy bữa sạt nóng lắm hư xài không được,,,,
1055813398,26226208771,90755097188,hbthanhson_123,3,"Lực hút:binh thuong Chất lượng:moi hut dc 3-2 kan da yeu xiu roi  K biết mọi ng ntn chư mình mới hút 2-3 lần đã yếu rồi. Hiện đang k thấy hút đc gì, đã đổ rác,bui, giặt chải lọc rồi a",,,,
1055813398,26226208771,79107851894,_*****y,3,"sản phẩm nhỏ gọn, tiếng rất ồn, lực hút yếu, mình nghĩ mua trải nghiệm thoii chứ không dựa vào nó làm sạch đc đâu 😌",,,,
1055813398,26226208771,72724346202,luudinhtho,3,"Tính năng nổi bật:Đã nhận được hàng, máy dùng ok nhưng đóng gói sản phẩm sơ sài, hộp đựng rách nát, móp méo",,,,
1055813398,26226208771,55146488348,zkxh4w0606,3,"Hàng giao bị cũ không phải hàng mới nguyên , hộp thì nhàu , máy thì nhìn cũng giống như dùng rồi. Hoặc hàng trả lại mang đi giao cho khách mới.",,,,
1055813398,26226208771,81853280496,hoangvanvan9,3,Hút cũng ổn nhưng kêu to dã man.,,,,
1055813398,26226208771,76566274639,tuancao932,3,Hút bụi tương đối không mạnh,,,,
1055813398,26226208771,38501376939,hongngoc200049,3,Chất lượng sản phẩm:lực hút yếu,,,,
1055813398,26226208771,33457836073,anhhats,3,"Hàng dởm kém chất lượng, dùng được 2 lần thì hỏng. Mua chỉ mất tiền thêm tức người.",,,,
1055813398,26226208771,77932400737,l*****y,3,"Vừa đặt xong bên này xem lại những chổ khác cũng loại rẻ hơn rất nhiều luôn cứ tưởng loại này sẽ xin hơn nhưng không. Máy hút rất yếu, cái lọc lắp vô k kín. Chỉ dùng đc đúng 1 cái đầu hút, không có đầu để hút nệm đâu.",,,,
1055813398,26226208771,82092738496,n*****4,3,"shop đóng gói hàng cẩn thận, máy hút bụi dùng khá hiệu quả, lọc bụi ko đc tặng kèm và shop cũng ko có bán nhỉ",,,,
1055813398,26226208771,57839099085,thonguyenxuan.23.12,3,Chờ dùng mới biết được.,,,,
1055813398,26226208771,81914144235,thminnguyn952,3,Chất lượng sản phẩm:gửi thiếu đồ,,,,
663821509,14571694325,64464140171,lho2002us,3,"Tính năng nổi bật:xay Chất lượng sản phẩm:binh thuong Đúng với mô tả:chưa đúng  Hàng nắp bị vỡ mà shop vẫn ship cho khách là ntn vậy? Shop bock chống sốc rõ lắm miếng sứt ko thấy đâu, đây là cố tình đóng, shop làm cẩn thận chỉnh chu nhé",,,,
663821509,14571694325,61671282207,genshunryuu,3,"Nấc số 2 thấy không được nẩy lắm, để dùng 1 thời gian xem có bền không.",,,,
663821509,14571694325,43210861196,5ujeyzaidu,3,Tính năng nổi bật:fmgm Đúng với mô tả:mgmg Chất lượng sản phẩm:gmg  y = n (x3 -2x +1) и (x) = x3 - 2x + 1 => y = In (u(x)) 7 dy = „(S• i (x) а'(х) = _ -（83-20+1）= 328-2 dx 307-2 Thag = ý' = - x3 -2 x +1 Dưa vào đắc điểm phát triển và phát triể Thựo chia thành 3 phát triển ở đv pt k° qua biến thát oua biến thai c,,,,
663821509,14571694325,41375124011,ca.de,3,"Đùa cái hộp nát be nát bét quá tệ k có giấy tờ gì hết, m mua xong cần dùng luôn nên k trả hàng. Nói chung trải nghiệm tệ",,,,
663821509,14571694325,59310590092,khangngo937,3,Hàng móp méo đóng hàng ko cẩn thận,,,,
663821509,14571694325,79270435190,meobuorder,3,"Máy yếu xay thịt mà mới xay 1 lần dsax khét lẹt, ko xay đc thịt chỉ xay đc mộc nhĩ nấm hương",,,,
663821509,14571694325,40704376298,im7t3zww22,3,Đúng với mô tả:đúg mô tả  hộp méo móp dây,,,,
663821509,14571694325,49602233781,kien867,3,Sh đóng gói thật tệ,,,,
663821509,14571694325,70992700495,huongmeo.97,3,"Đúng với mô tả:dung Tính năng nổi bật:xay Chất lượng sản phẩm:khong on lam  Giao hàng nhanh. Máy xay mùi nhựa nồng nặc, k ok",,,,
663821509,14571694325,52843802037,lqxvsr3nqu,3,Dùng chán lắm,,,,
663821509,14571694325,66957514806,7*****1,3,Shop đóng gói không kĩ,,,,
541497360,24284124952,16530678831,ducdungtrang,2,Mình thấy khen rất nhiều nên yên tâm đặt mua. Nhưng nhận hàng thất vọng vô cùng. Sp ko thể là phẳng bất kỳ 1 bề mặt vải nào từ áo phông. Áo cotton. Chứ chưa nói đến vải dày. Vì biết là sp rẻ và cái hộp lúc vận chuyển  bị méo mình bóc ra nó rách rồi chứ ko mình đã hoàn hàng.,,,,
541497360,24284124952,16638085306,linabie9,2,"Bàn là nóng nhanh nhưng chức năng phun hơi k hoạt động đc, bấm nút là phun ra tia nước chứ k phun ra hơi, ướt hết cả đồ Đúng là tiền nào của nấy, mn muốn phun đc hơi thì mua hàng 3-400k ấy nhé. Chứ cái này để làm cảnh thôi, dùng ủi thường cũng k phẳng đc bao nhiêu",,,,
541497360,24284124952,16636731318,anhtuan201288,2,Nhìn đẹp nhưng mà độ nóng không có nên không ủi thằng được vết nhăn,,,,
541497360,24284124952,80441925112,jb6f2p60yf,2,Nhiệt độ nóng nhưng ủi ko thẳng dc miếng nào. Hơi nước thì bấm chẳng phun ra,,,,
541497360,24284124952,27313432106,c*****g,2,"Bàn là nóng ít, ấn nút xịt nước ra chứ không phải bàn là hơi nha :))))",,,,
541497360,24284124952,89789188097,hanhxuanthinguyen12345678,2,"Bàn là là ko thẳng quần áo đc , cắm điện 2-3 p mà chả còn phỏng tay thì là kiểu gì Thấy mn mua nhiều nên mua nhưng mua về ko dùng đc  Lần đầu tiên mua sp shoppe mà ko dùng đc",,,,
541497360,24284124952,28929697467,6k30dgx91h,2,Không bàn ủi như mô tả nhưng không nóng sao thẳng không thẳng được quần áo không nóng,,,,
541497360,24284124952,34379758341,p4j2hip6ml,2,"Chất lượng sản phẩm:kém , k ủi, k là đc  Tiền nào của nấy , nói chung là các bạn hãy cẩn thận khi mua",,,,
541497360,24284124952,69863236006,quangbaotam0703,2,"Bàn là kém chất lượng, yếu ớt, k là được, phí cả tiền, là thử cái quần mà là mãi k phẳng, chán quá chán.",,,,
541497360,24284124952,88006534980,k04q5l033s,2,Tui thay  la k ok  nhen Bị xước vay sao ủi dc shop  Bữa giờ tui chưa sd Bay  giờ mới đem ra ủi thì như vay  Tui k hài long Ủi tới đau thì xước vải tới đo,,,,
541497360,24284124952,17261158781,thyinh968,2,"Bàn là giống hệt hình , nhưng không ủi được đồ",,,,
541497360,24284124952,16680496402,khoanguyen287,2,Đúng với mô tả:đúng Tính năng nổi bật:không nóng. ko sử dụng được,,,,
541497360,24284124952,28162987278,,2,"Chất lượng sản phẩm:tệ Tính năng nổi bật:hk có  Mua về cho con nít tập ủi đồ vì hk có độ nóng để lâu một chổ thì tự nguội hk ủi đc một số đồ thông dụng ,... với giá tiền tiền này bỏ thêm mấy chục ngàn mua cái máy khác thì còn có thể dùng đc chứ giá rẻ cở nào mua về cũng vứt thì khác j mua rác đâu. .. m.n chú ý khi mua kẻo hối hận",,,,
541497360,24284124952,75322459928,hngduyn572,2,Thấy nhiều lượt bán nên mua theo. Phí cả tiền. Bật cả 10 phút cũng chỉ ấm ấm. K là nổi cái áo.,,,,
541497360,24284124952,45120502231,yayimart,2,"🥲🥲 Không là đc là cả tiếng không phẳng nổi cái áo kB do mình kB là hay sao nữa, nói chung khá bùn",,,,
541497360,24284124952,74991487049,q_j5anoeup,2,"là yếu , không ủi thằng dc quần áo k nên mua",,,,
541497360,24284124952,60914403230,ufce9zxpne,2,Ủi xong nếp nhăn nào y nếp nhăn đó  Tệ,,,,
541497360,24284124952,19844536809,leengoccanhh744,2,Kh có hơi ủi kh phẳng,,,,
541497360,24284124952,33376136377,nhug_98,2,Là k có phẳng đồ đâu mn:(,,,,
541497360,24284124952,16884272086,minmin2096,2,Máy ko đủ nóng và ko có tác dụng gì,,,,
541497360,24284124952,24386118865,jkqtv5m_wr,2,"đã dùng và quay lại đánh giá. nhỉ mini như đồ chơi trẻ con điện yếu là quần áo k ra, k phẳng như quảng cáo tóm lại là không nên mua",,,,
541497360,24284124952,86511680135,isabella_0204,2,"Mình ủi 1 chân váy vải linen mất 30' mà vẫn không thẳng, ghim điện chờ hoài vẫn không thấy nóng nhiều, nó ấm mà không thẳng đc vải, tia xịt thì tạm ổn, nhỏ gọn thì mang đi du lịch đc nhưng mà xài chán quá",,,,
541497360,24284124952,26382054444,huyencodon97,2,"Haizzz quá thấy vọng, tiền nào của đấy thôi, K cả đủ nóng để là được 1c áo mỏng 🥴",,,,
541497360,24284124952,26704743258,sontx13,2,"Tính năng nổi bật:làm nóng lâu, gon nhẹ phù hợp đi du lịch Đúng với mô tả:giá rẻ, dây điện ngắn Chất lượng sản phẩm:phù hợp với giá tiền nhưng dây điện ngắn quá, làm nóng bốc hơi lâu. K thích lắm. Muốn trả lại hàng",,,,
541497360,24284124952,93309342934,truyntrn915,2,Chất lượng sản phẩm:ko nóng mấy,,,,
541497360,24284124952,78098997625,v65jr72ryy,2,Mua bàn là shop giao cho cái này.,,,,
543219209,22462146880,80150486088,m3cwgbaw9x,3,Chuẩn bị hàng giao cho khách rất nhanh nhưng ko hài lòng cho lắm vì bình siêu tốc y lốc rất mỏng nhựa thì có mùi cái đế để cắm nước cũng rất mỏng nhìn thì đc cái đẹp mã thôi,,,,
543219209,22462146880,62882748782,kimbichmgf,3,Nhựa mỏng manh ọp ẹp cái quai cầm lúc nước sôi nóng ko biết cầm zô cái phỏng tay luôn. Đun nước thì kêu cực to luôn reo như máy bay á đem vô cty nấu mà mắc nhục với ngta hà. Có vẻ ko an toàn lắm vẫn nên mua loại mắc tiền hơn,,,,
543219209,22462146880,35106678079,hang1997,3,"Đúng với mô tả:không giống Chất lượng sản phẩm:tạm Tính năng nổi bật:nấu sôi nước  Shop giao ấm siêu tốc không phải 2.5 lít đâu nhé mn , sản phẩm mình nhận chỉ tầm 1.8 , 2 lít thôi nhé, ấm sôi kết cấu mỏng nhẹ , với tầm tiền này thì chất lượng tệ là đúng roiif ,",,,,
543219209,22462146880,30594235228,6e08igavr9,3,"Chất lượng sản phẩm:bình thường  Hàng bị lỗi nhưng may vẫn đun được, sôi để khoảng 4 5p vẫn kh tự ngắt, khá thất vọng",,,,
543219209,22462146880,25535683640,nguyenvanquang412,3,"Tính năng nổi bật:đun nước nhanh Chất lượng sản phẩm:trung bình, mua 2 ấm, 1 cái bị bể đế nhựa của mâm nhiệt Đúng với mô tả:không, thân vỏ yếu, dây nguồn quá ngắn  Thân vỏ yếu ớt, cách nhiệt chưa tốt. Dây nguồn quá ngắn không giống mô tả. Bị nhầm với thương hiệu CUCKOO của HQ",,,,
543219209,22462146880,31367236678,u*****y,3,"Đúng với mô tả:bt Chất lượng sản phẩm:ko cao Tính năng nổi bật:giữ nhiệt  Ấm khá mỏng, cầm nhẹ tay, mới dùng thời gian mà đáy âm đã gỉ rồi, ko biết phải inox 304 nữa ko",,,,
543219209,22462146880,76844423313,ngocminh_02_,3,Sản phẩm bình thườngg Có mùi nhựa rất là khó chịuu Không biết có bền ko,,,,
543219209,22462146880,26679834154,okchicuong,3,"Chất lượng sản phẩm:Trung bình Đúng với mô tả:đúng Tính năng nổi bật:không có  Chán ghê ,mua được cái ấm thì vỡ đáy,vỡ nắp.May đun nước nó còn sôi cho.Shop đóng hàng cẩn thận chút thì tốt biết bao",,,,
543219209,22462146880,85543746165,c*****t,3,"Tính năng nổi bật:đun sôi nước nhanh Đúng với mô tả:đúng mô tả Chất lượng sản phẩm:bình thường  Shop đóng gói và giao đủ số lượng sản phẩm khách chọn, vỏ ấm bị xước rất nhiều, ấm thiết kế dây cắm hơi ngắn",,,,
543219209,22462146880,74669005755,s*****1,3,Bình ghi 2.5l nhưng ko phải 2.5l biết là tiền nào của đấy nhưng shop phải ghi đúng chứ .  Vỏ nhựa bóp mềm !!!,,,,
543219209,22462146880,93431438747,x254_eu_et,3,Giới thiệu dây dài nhận hàng dây ngắn ko để tới luôn,,,,
